,shop_code,region,price,item,date2,cpi_allitems,cpi_food,Date,Year,Month,Season
299,117.0,North West,0.69,250,01-10-1993,64.7,60.2,1993-10-01,1993,10,Autumn
300,1.0,Wales,0.69,250,01-10-1993,64.7,60.2,1993-10-01,1993,10,Autumn
301,9.0,London,0.5,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
302,34.0,London,0.95,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
303,37.0,London,0.45,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
304,11.0,South East,0.99,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
305,901.0,South East,0.79,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
306,10.0,South West,0.64,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
307,42.0,South West,0.99,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
308,97.0,South West,0.79,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
309,160.0,North West,0.89,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
310,35.0,Wales,0.74,250,01-01-1990,53.6,54.3,1990-01-01,1990,1,Winter
313,10.0,London,0.3,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
314,34.0,London,0.49,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
315,70.0,London,0.39,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
316,175.0,London,0.6,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
317,16.0,South East,0.35,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
318,22.0,South East,0.42,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
319,56.0,South East,0.55,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
320,77.0,South East,0.59,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
321,78.0,South East,0.32,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
322,323.0,South East,0.29,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
323,802.0,South East,0.32,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
324,124.0,South West,0.49,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
325,910.0,East Midlands,0.32,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
326,5.0,West Midlands,0.39,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
327,181.0,North West,0.39,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
328,801.0,North,0.32,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
329,901.0,North,0.32,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
330,28.0,Wales,0.69,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
331,159.0,Wales,0.39,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
332,127.0,Northern Ireland,0.49,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
333,926.0,Northern Ireland,0.35,250,01-05-1996,68.9,66.2,1996-05-01,1996,5,Spring
334,10.0,London,0.6,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
335,49.0,London,0.89,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
336,133.0,South East,0.98,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
337,901.0,South East,0.69,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
338,5.0,South West,0.48,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
339,801.0,West Midlands,0.59,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
340,802.0,West Midlands,0.79,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
341,911.0,West Midlands,0.69,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
342,2.0,Yorkshire & Humber,0.59,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
343,801.0,North West,0.59,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
344,12.0,Scotland,0.85,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
345,803.0,Scotland,0.79,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
346,149.0,Northern Ireland,0.75,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
347,259.0,Northern Ireland,0.79,250,01-10-1997,70.6,65.1,1997-10-01,1997,10,Autumn
348,11.0,London,0.55,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
349,121.0,South East,0.55,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
350,158.0,South East,0.75,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
351,173.0,East Anglia,0.4,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
352,128.0,East Midlands,0.38,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
353,92.0,West Midlands,0.68,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
354,97.0,West Midlands,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
355,167.0,West Midlands,0.49,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
356,21.0,Yorkshire & Humber,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
357,76.0,Yorkshire & Humber,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
358,937.0,Yorkshire & Humber,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
359,80.0,North,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
360,801.0,North,0.47,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
361,802.0,Wales,0.47,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
362,937.0,Scotland,0.59,250,01-05-2002,74.6,68.9,2002-05-01,2002,5,Spring
363,11.0,London,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
364,42.0,London,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
365,49.0,London,1.35,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
366,814.0,London,0.79,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
367,941.0,London,0.54,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
368,172.0,South West,0.84,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
369,208.0,South West,0.39,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
370,803.0,South West,0.55,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
371,803.0,South West,0.35,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
372,70.0,East Anglia,0.6,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
373,3.0,East Midlands,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
374,803.0,East Midlands,0.35,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
375,801.0,West Midlands,0.31,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
376,803.0,West Midlands,0.35,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
377,21.0,Yorkshire & Humber,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
378,76.0,Yorkshire & Humber,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
379,803.0,Yorkshire & Humber,0.55,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
380,807.0,North,0.33,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
381,26.0,Wales,0.55,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
382,44.0,Wales,0.65,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
383,807.0,Wales,0.33,266,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
384,142.0,Scotland,0.69,250,01-04-2004,76.4,70.5,2004-04-01,2004,4,Spring
385,11.0,London,0.8,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
386,25.0,London,0.89,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
387,90.0,South East,0.95,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
388,73.0,South West,0.85,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
389,110.0,East Anglia,0.95,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
390,7.0,East Midlands,0.79,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
391,86.0,East Midlands,0.85,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
392,60.0,West Midlands,0.79,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
393,807.0,West Midlands,0.49,266,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
394,13.0,Yorkshire & Humber,0.9,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
395,131.0,Yorkshire & Humber,0.75,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
396,57.0,North West,0.69,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
397,808.0,North West,0.85,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
398,807.0,North,0.49,266,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
399,125.0,Wales,0.7,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
400,64.0,Scotland,0.69,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
401,803.0,Scotland,0.75,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
402,109.0,Northern Ireland,0.99,250,01-02-2008,83.0,79.7,2008-02-01,2008,2,Winter
403,12.0,London,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
404,42.0,London,0.69,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
405,67.0,London,0.79,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
406,91.0,London,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
407,66.0,South East,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
408,67.0,South East,0.69,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
409,18.0,South West,0.69,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
410,86.0,South West,0.97,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
411,152.0,South West,0.69,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
412,156.0,East Anglia,0.75,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
413,32.0,Yorkshire & Humber,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
414,65.0,Yorkshire & Humber,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
415,188.0,Yorkshire & Humber,0.59,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
416,801.0,Yorkshire & Humber,0.58,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
417,102.0,North,0.55,250,01-02-2002,73.8,69.1,2002-02-01,2002,2,Winter
418,12.0,London,1.29,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
419,16.0,London,0.99,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
420,96.0,London,0.98,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
421,152.0,London,0.8,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
422,803.0,East Anglia,0.45,266,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
423,937.0,West Midlands,0.45,266,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
424,941.0,West Midlands,0.39,266,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
425,34.0,Yorkshire & Humber,1.29,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
426,144.0,Yorkshire & Humber,0.99,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
427,937.0,Yorkshire & Humber,0.45,266,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
428,88.0,North West,0.99,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
429,18.0,Wales,0.5,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
430,136.0,Wales,1.79,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
431,54.0,Northern Ireland,0.44,250,01-02-2003,75.0,68.9,2003-02-01,2003,2,Winter
432,12.0,London,0.8,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
433,57.0,London,0.49,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
434,74.0,London,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
435,69.0,South East,0.89,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
436,109.0,South West,0.8,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
437,807.0,South West,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
438,50.0,East Midlands,0.99,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
439,106.0,East Midlands,0.99,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
440,803.0,East Midlands,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
441,9.0,North West,0.69,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
442,16.0,North West,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
443,98.0,North West,1.15,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
444,18.0,North,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
445,808.0,Wales,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
446,807.0,Scotland,0.5,250,01-03-2017,102.5,99.5,2017-03-01,2017,3,Spring
447,14.0,London,0.49,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
448,58.0,London,0.8,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
449,132.0,London,0.68,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
450,937.0,London,0.69,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
451,71.0,South West,0.49,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
452,37.0,East Anglia,0.5,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
453,802.0,East Anglia,0.51,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
454,94.0,Yorkshire & Humber,0.58,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
455,32.0,North West,0.85,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
456,803.0,North,0.59,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
457,41.0,Wales,0.69,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
458,136.0,Wales,0.75,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
459,6.0,Scotland,0.59,250,01-07-1999,71.9,65.1,1999-07-01,1999,7,Summer
460,15.0,London,0.99,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
461,42.0,London,0.69,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
462,81.0,London,0.45,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
463,802.0,London,0.59,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
464,38.0,South East,0.61,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
465,41.0,South East,0.89,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
466,803.0,South East,0.59,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
467,173.0,South West,0.79,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
468,111.0,West Midlands,0.5,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
469,814.0,West Midlands,0.65,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
470,801.0,North West,0.34,266,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
471,7.0,Wales,0.49,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
472,48.0,Scotland,0.69,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
473,808.0,Scotland,0.57,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
474,803.0,Scotland,0.35,266,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
475,21.0,Northern Ireland,0.58,250,01-10-2004,76.9,69.8,2004-10-01,2004,10,Autumn
476,15.0,London,1.29,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
477,34.0,South East,1.39,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
478,107.0,East Anglia,0.69,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
479,92.0,East Midlands,0.89,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
480,814.0,Yorkshire & Humber,1.09,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
481,29.0,North West,0.89,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
482,803.0,Wales,0.39,266,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
483,807.0,Wales,0.44,266,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
484,51.0,Scotland,0.99,250,01-12-2004,77.4,70.7,2004-12-01,2004,12,Winter
485,15.0,London,0.99,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
486,803.0,London,0.69,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
487,814.0,London,0.89,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
488,109.0,South East,0.98,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
489,807.0,South West,0.88,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
490,803.0,South West,0.39,266,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
491,808.0,East Anglia,0.88,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
492,92.0,East Midlands,0.69,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
493,802.0,East Midlands,0.87,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
494,814.0,East Midlands,0.69,266,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
495,802.0,Yorkshire & Humber,0.87,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
496,803.0,Yorkshire & Humber,0.39,266,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
497,88.0,North West,1.09,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
498,801.0,North West,0.39,266,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
499,808.0,North West,0.44,266,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
500,1.0,Northern Ireland,0.79,250,01-02-2005,77.2,71.4,2005-02-01,2005,2,Winter
501,15.0,London,0.99,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
502,807.0,London,0.39,266,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
503,41.0,South East,0.69,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
504,802.0,South West,0.58,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
505,941.0,East Anglia,0.42,266,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
506,61.0,East Midlands,0.59,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
507,801.0,East Midlands,0.58,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
508,807.0,East Midlands,0.39,266,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
509,802.0,West Midlands,0.58,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
510,72.0,North West,0.59,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
511,93.0,Scotland,0.58,250,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
512,814.0,Scotland,0.49,266,01-05-2005,78.1,71.9,2005-05-01,2005,5,Spring
513,15.0,London,0.99,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
514,104.0,South East,0.65,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
515,803.0,South East,0.75,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
516,55.0,South West,1.19,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
517,110.0,East Anglia,0.85,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
518,125.0,West Midlands,0.59,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
519,139.0,West Midlands,0.69,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
520,801.0,West Midlands,0.49,266,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
521,24.0,Yorkshire & Humber,0.69,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
522,803.0,North,0.42,266,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
523,26.0,Wales,0.6,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
524,54.0,Scotland,0.79,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
525,103.0,Scotland,0.65,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
526,807.0,Scotland,0.75,250,01-08-2007,81.8,75.5,2007-08-01,2007,8,Summer
527,15.0,London,0.89,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
528,50.0,London,0.75,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
529,52.0,London,0.85,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
530,57.0,South East,1.0,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
531,941.0,South East,0.85,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
532,941.0,South West,0.85,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
533,808.0,West Midlands,0.49,266,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
534,65.0,Yorkshire & Humber,0.69,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
535,814.0,Yorkshire & Humber,0.95,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
536,89.0,North West,0.99,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
537,118.0,Wales,0.79,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
538,801.0,Northern Ireland,0.75,250,01-11-2007,82.5,78.9,2007-11-01,2007,11,Autumn
539,15.0,London,1.5,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
540,74.0,London,1.3,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
541,814.0,London,1.25,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
542,941.0,South East,1.25,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
543,802.0,South West,1.35,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
544,26.0,East Anglia,1.4,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
545,19.0,East Midlands,1.49,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
546,112.0,East Midlands,1.5,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
547,808.0,East Midlands,0.89,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
548,803.0,West Midlands,1.25,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
549,171.0,Yorkshire & Humber,1.0,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
550,18.0,North,1.3,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
551,54.0,North,0.89,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
552,808.0,North,1.3,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
553,814.0,North,1.3,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
554,41.0,Wales,1.5,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
555,97.0,Northern Ireland,1.0,250,01-03-2013,98.1,102.2,2013-03-01,2013,3,Spring
556,16.0,London,0.79,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
557,941.0,South East,0.69,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
558,801.0,South East,0.32,266,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
559,156.0,South West,1.45,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
560,808.0,South West,0.34,266,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
561,937.0,South West,0.45,266,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
562,807.0,East Midlands,0.37,266,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
563,18.0,Yorkshire & Humber,0.69,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
564,65.0,Yorkshire & Humber,0.79,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
565,16.0,Wales,0.89,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
566,106.0,Wales,0.55,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
567,29.0,Northern Ireland,0.85,250,01-11-2003,75.9,70.5,2003-11-01,2003,11,Autumn
568,18.0,London,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
569,6.0,South East,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
570,107.0,South East,0.46,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
571,75.0,South West,0.49,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
572,129.0,South West,0.99,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
573,3.0,East Anglia,0.54,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
574,941.0,East Anglia,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
575,111.0,East Midlands,0.9,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
576,123.0,East Midlands,0.49,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
577,34.0,West Midlands,0.89,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
578,808.0,West Midlands,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
579,941.0,West Midlands,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
580,51.0,Yorkshire & Humber,0.49,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
581,9801.0,Yorkshire & Humber,0.55,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
582,50.0,North West,0.59,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
583,803.0,North West,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
584,9802.0,North West,0.46,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
585,7.0,North,0.79,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
586,81.0,North,0.69,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
587,941.0,Wales,0.5,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
588,94.0,Scotland,0.42,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
589,98.0,Scotland,0.42,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
590,113.0,Scotland,0.46,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
591,118.0,Scotland,0.49,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
592,120.0,Scotland,0.42,250,01-12-2017,104.9,102.1,2017-12-01,2017,12,Winter
